code,name,market,price,adr_pct,ma10,ma20,prior_rally,ext_pct,ext_adr,daily_value_m,vol_ratio,gap_pct,range_contract,vol_drying,is_vcp,vcp_score,vcp_grade,vcp_trend_pt,vcp_vol_pt,vcp_rng_pt,vcp_bo_pt,vcp_vol_ratio,vcp_rng_ratio,vcp_is_bo,vcp_bo_body,vcp_bo_volx,vcp_ma_long,ep,ep_today,ep_base,ep_base_days,strong_trend,bo_quality,score,consol_high,consol_low,retracement,consol_valid,entry_price,stop_price,avg_volume_20d,rs_div,rs_strong,rs_rating,rs_short,rs_long,rs_rising,dist_ma200_pct,recovery_pct,pool,rsi14,momentum_surge,rsi_bear_div,mom_trend,rsi14_3d,ret_3d_pct,rsi_delta_3d,days_on_list
3135,凌航,TWSE,240.5,6.39,237.2,219.32,116.7,1.4,0.2,1125.2,1.01,-3.44,True,False,False,40,C,1.0,0.0,0.6,0.0,1.02,0.63,False,0.0,0.0,60,False,False,False,0,True,B,14,266.0,199.0,17.3,True,266.0,230.5,5143743,8.3,True,89,89,0,0,52.7,135.8,leader,66.7,False,False,轉弱,67→66→67,-4.0,-6.4,2
6274,台燿,TPEx,1695.0,6.71,1618.0,1483.75,104.1,4.8,0.7,7243.3,0.74,-2.89,False,True,False,25,C,1.0,0.0,0.0,0.0,1.84,1.05,False,0.0,0.0,60,False,False,False,0,True,A,14,1815.0,1445.0,2.4,True,1815.0,1565.0,4686543,9.1,True,98,98,0,0,67.1,277.6,leader,67.0,False,False,轉弱,63→67→67,-0.6,-4.7,1
8028,昇陽半導體,TWSE,341.0,6.98,326.3,290.75,56.7,4.5,0.6,4189.0,0.41,-4.08,False,True,False,40,C,1.0,0.6,0.0,0.0,0.68,1.08,False,0.0,0.0,60,False,False,False,0,True,A,14,365.0,280.5,2.4,True,365.0,325.0,14535491,11.3,True,84,84,0,0,47.7,103.0,leader,68.0,False,False,轉弱,68→70→68,-4.3,-9.1,3
6182,合晶,TPEx,90.9,5.69,88.64,72.91,96.1,2.5,0.4,2624.5,0.13,-2.99,False,True,False,50,B,1.0,1.0,0.0,0.0,0.23,2.5,False,0.0,0.0,60,False,False,False,0,True,A,13,101.5,65.4,-2.8,True,101.5,87.3,36387216,26.8,True,95,95,0,0,84.8,196.1,leader,69.5,False,False,轉弱,75→78→69,-6.3,-16.9,1
2472,立隆電,TWSE,350.0,8.11,340.7,287.32,94.0,2.7,0.3,3553.4,0.16,-9.41,False,True,False,50,B,1.0,1.0,0.0,0.0,0.45,1.53,False,0.0,0.0,60,False,False,False,0,True,A,13,408.0,258.0,5.3,True,408.0,341.0,12988346,21.3,True,98,98,0,0,78.6,231.8,leader,70.8,False,False,轉弱,84→74→71,-10.7,-18.9,2
3673,TPK-KY,TWSE,87.6,7.92,86.22,76.35,56.8,1.6,0.2,2867.3,0.87,-6.98,False,False,False,25,C,1.0,0.0,0.0,0.0,1.36,1.0,False,0.0,0.0,60,False,False,False,0,True,A,13,98.9,74.8,3.2,True,98.9,78.8,36047189,7.7,True,90,90,0,0,44.6,127.2,leader,64.2,False,False,轉弱,73→75→64,-2.1,-7.5,1
2481,強茂,TWSE,159.5,8.87,149.4,135.07,46.4,6.8,0.8,7492.8,0.98,-2.18,True,False,False,55,B,1.0,0.3,0.6,0.3,0.79,0.75,False,0.0,0.0,60,False,False,False,0,True,A,13,172.0,130.5,7.1,True,172.0,144.5,55039078,13.9,True,80,80,0,0,44.1,94.5,leader,69.9,False,False,轉弱,64→70→70,1.6,-5.6,1
2454,聯發科,TWSE,4430.0,7.35,4378.5,3924.5,157.1,1.2,0.2,44709.0,0.88,-1.08,False,False,False,25,C,1.0,0.0,0.0,0.0,1.42,1.23,False,0.0,0.0,60,False,False,False,0,True,A,12,4970.0,3675.0,7.8,True,4970.0,4235.0,11017570,12.7,True,95,95,0,0,69.1,202.4,leader,68.0,False,False,轉弱,71→72→68,-2.7,-4.4,1
5289,宜鼎,TPEx,1905.0,6.23,1788.5,1770.5,97.4,6.5,1.0,7722.2,0.68,-5.81,True,True,True,48,C,1.0,0.3,0.3,0.3,0.94,0.8,False,0.0,0.0,60,False,False,False,0,True,B,12,1980.0,1615.0,16.5,True,1980.0,1735.0,4359305,-0.6,False,87,87,0,0,42.5,124.9,leader,68.6,False,False,維持,67→68→69,0.0,-1.3,1
4916,事欣科,TWSE,122.5,5.9,109.47,91.84,78.7,11.9,2.0,1204.2,0.22,-2.01,True,True,True,90,A,1.0,1.0,1.0,0.6,0.29,0.57,False,0.0,0.0,60,False,False,False,0,True,B,12,127.5,95.0,3.8,True,127.5,104.0,13102501,13.4,True,88,88,0,0,71.6,125.6,leader,79.6,False,True,轉弱,79→83→80,2.9,-7.5,1
3481,群創,TWSE,55.8,7.75,51.46,43.72,76.9,8.4,1.1,35377.6,0.21,-5.95,False,True,False,32,C,1.0,0.3,0.0,0.0,0.86,1.03,False,0.0,0.0,60,False,False,False,0,True,A,12,60.5,42.35,-4.3,True,60.5,47.65,811628027,19.6,True,84,84,0,0,74.0,138.5,leader,70.1,False,False,轉弱,76→78→70,-0.5,-5.5,2
3450,聯鈞,TWSE,520.0,7.62,511.8,467.05,73.0,1.6,0.2,5672.4,0.85,-11.79,False,False,False,25,C,1.0,0.0,0.0,0.0,1.43,1.33,False,0.0,0.0,60,False,False,False,0,True,A,12,602.0,450.0,4.4,True,602.0,477.0,11952732,13.0,True,86,86,0,0,46.0,115.8,leader,63.0,False,False,轉弱,69→69→63,-3.5,-5.6,2
4931,新盛力,TPEx,260.0,7.83,227.95,208.55,62.4,14.1,1.8,3092.6,1.64,1.77,False,False,False,45,C,1.0,0.3,0.0,0.5,0.96,1.13,True,0.09,1.64,60,False,False,False,0,True,B,12,274.0,195.5,9.5,True,274.0,219.0,14797504,21.2,True,86,86,0,0,56.6,109.7,leader,74.9,False,False,維持,68→74→75,9.0,2.2,1
6451,訊芯-KY,TWSE,680.0,8.18,616.3,554.23,61.0,10.3,1.3,3571.5,1.76,-3.31,False,False,False,25,C,1.0,0.0,0.0,0.0,1.12,1.34,False,0.0,0.0,60,False,False,False,0,True,A,12,756.0,502.0,13.9,True,756.0,561.0,6354693,33.8,True,98,98,0,0,58.1,294.2,leader,65.0,False,True,轉弱,67→72→65,8.5,0.6,3
6223,旺矽,TPEx,6070.0,6.64,5990.5,5824.75,53.9,1.3,0.2,9025.6,0.58,-2.23,True,True,True,50,B,1.0,0.0,1.0,0.0,1.73,0.54,False,0.0,0.0,60,False,False,False,0,True,B,12,6645.0,5435.0,18.5,True,6645.0,5435.0,1559524,-7.5,False,84,84,0,0,26.9,103.0,leader,59.0,False,False,加速,50→56→59,6.9,5.9,1
6127,九豪,TPEx,75.2,8.0,65.23,56.97,46.6,15.3,1.9,1482.4,0.83,-7.33,False,True,False,25,C,1.0,0.0,0.0,0.0,1.3,2.61,False,0.0,0.0,60,False,False,False,0,True,B,12,81.4,49.2,13.1,True,81.4,60.4,24745930,33.6,True,89,89,0,0,56.8,116.1,leader,73.0,False,True,轉弱,86→73→73,1.6,-9.9,1
8064,東捷,TPEx,169.0,8.94,150.15,135.2,100.4,12.6,1.4,1766.5,3.49,-0.58,False,False,False,32,C,1.0,0.0,0.0,0.3,2.35,1.6,False,0.0,0.0,60,False,False,False,0,True,B,11,189.5,117.0,18.5,True,189.5,135.5,12177694,35.0,True,97,97,0,0,75.6,230.7,leader,70.5,False,False,維持,68→73→70,7.6,2.1,1
5285,界霖,TWSE,99.3,6.27,89.03,81.43,69.0,11.5,1.8,440.5,2.06,-2.99,True,False,False,65,B,1.0,0.0,0.6,1.0,1.32,0.62,True,0.92,2.06,60,False,False,False,0,True,B,11,99.6,76.2,10.9,True,99.6,85.2,5179239,12.2,True,86,86,0,0,62.1,114.0,leader,88.0,False,False,加速,83→83→88,11.1,5.7,1
2399,映泰,TWSE,49.75,6.23,48.88,46.86,53.5,1.8,0.3,716.0,0.4,-7.14,False,True,False,40,C,1.0,0.6,0.0,0.0,0.66,1.25,False,0.0,0.0,60,False,False,False,0,True,A,11,54.6,43.85,11.4,True,54.6,47.85,15179571,1.5,False,90,90,0,0,27.6,124.6,leader,61.8,False,False,維持,64→65→62,-0.9,-2.4,1
6197,佳必琪,TWSE,316.5,5.63,293.6,259.25,44.4,7.8,1.4,1381.6,1.01,-5.92,False,False,False,25,C,1.0,0.0,0.0,0.0,1.25,3.18,False,0.0,0.0,60,False,False,False,0,True,A,11,338.0,240.5,-0.6,True,338.0,277.0,5135356,17.9,True,83,83,0,0,51.0,101.6,leader,76.6,False,True,轉弱,83→85→77,2.4,-5.8,1
4973,廣穎,TPEx,176.0,6.4,147.2,130.03,86.4,19.6,3.1,971.4,0.39,-0.58,False,True,False,45,C,1.0,0.3,0.0,0.5,0.89,1.67,True,0.67,0.39,60,False,False,False,0,True,C,10,178.5,108.5,15.9,True,178.5,151.5,7585283,43.2,True,98,98,0,0,86.2,252.3,leader,83.4,False,False,加速,79→83→83,12.5,4.9,1
2351,順德,TWSE,211.0,7.3,207.6,195.07,72.8,1.6,0.2,1732.5,0.93,-3.09,False,False,False,32,C,1.0,0.3,0.0,0.0,0.92,1.63,False,0.0,0.0,60,False,False,False,0,True,A,10,233.0,183.5,6.9,True,233.0,192.0,8837619,0.8,False,95,95,0,0,45.7,158.9,leader,64.3,False,False,維持,60→63→64,4.5,3.1,3
6672,騰輝電子-KY,TWSE,222.0,4.98,214.05,202.62,58.6,3.7,0.7,1139.4,1.3,1.37,False,False,False,55,B,1.0,0.3,0.3,0.6,0.97,0.87,False,0.0,0.0,60,False,False,False,0,True,B,10,228.0,180.5,20.3,True,228.0,211.5,5515806,9.2,True,92,92,0,0,31.5,145.5,leader,64.5,False,False,維持,61→62→65,0.9,-0.3,1
5274,信驊,TPEx,18265.0,5.84,18060.0,17514.25,53.0,1.1,0.2,5289.8,0.55,-4.61,False,True,False,32,C,1.0,0.0,0.3,0.0,1.12,0.88,False,0.0,0.0,60,False,False,False,0,True,A,10,19510.0,16285.0,12.1,True,19510.0,17655.0,302219,-3.5,False,80,80,0,0,24.3,93.7,leader,58.7,False,False,維持,58→57→59,-1.3,-2.3,1
6116,彩晶,TWSE,20.45,7.08,16.83,13.54,44.1,21.5,3.0,2248.4,0.27,-4.85,False,True,False,32,C,1.0,0.3,0.0,0.0,0.82,3.55,False,0.0,0.0,60,False,False,False,0,True,C,10,22.7,11.05,5.6,True,22.7,15.75,162437588,74.2,True,91,91,0,0,99.6,156.9,leader,77.0,False,True,轉弱,91→93→77,8.8,-12.1,1
6207,雷科,TPEx,153.0,8.06,115.92,95.69,82.2,32.0,4.0,1781.3,1.13,1.79,False,False,False,45,C,1.0,0.3,0.0,0.5,0.87,1.51,True,0.92,1.13,60,False,False,False,0,True,C,9,153.0,88.1,5.6,True,153.0,107.0,18264141,55.6,True,96,96,0,0,121.8,210.3,leader,89.7,False,False,加速,85→88→90,24.9,6.1,1
2486,一詮,TWSE,274.5,5.82,273.15,268.21,83.6,0.5,0.1,1861.5,2.29,0.0,False,False,False,25,C,1.0,0.0,0.0,0.0,2.06,1.09,False,0.0,0.0,60,False,False,False,0,True,A,8,314.0,248.0,14.6,True,314.0,248.0,6832967,-7.0,False,88,88,0,0,28.4,114.0,leader,56.2,False,False,維持,50→58→56,3.0,1.5,1
1809,中釉,TWSE,58.5,7.59,48.14,43.39,77.8,21.5,2.8,563.6,3.03,-2.25,False,False,False,38,C,1.0,0.0,0.0,0.5,2.53,2.01,True,0.36,3.03,60,False,False,False,0,True,C,8,61.8,38.85,10.8,True,61.8,41.2,11993701,40.7,True,93,93,0,0,78.7,146.8,leader,78.0,False,True,加速,73→76→78,22.1,9.4,1
5864,致和證,TPEx,50.6,5.72,41.28,36.84,63.4,22.6,3.9,355.4,1.39,-0.8,False,False,False,25,C,1.0,0.0,0.0,0.0,1.61,2.15,True,0.35,1.39,60,False,False,False,0,True,C,7,51.8,32.35,14.3,True,51.8,40.5,9083555,47.0,True,87,87,0,0,72.5,117.2,leader,88.3,False,False,加速,84→88→88,16.6,5.8,1
6016,康和證,TPEx,35.3,5.25,28.77,25.65,55.3,22.7,4.3,451.0,2.17,0.42,False,False,False,40,C,1.0,0.0,0.0,0.6,2.39,2.97,False,0.0,0.0,60,False,False,False,0,True,C,5,36.5,22.4,12.8,True,36.5,27.5,15952464,51.0,True,87,87,0,0,72.9,115.9,leader,89.3,False,False,維持,90→92→89,16.9,1.6,1
