code,name,market,price,adr_pct,ma10,ma20,prior_rally,ext_pct,ext_adr,daily_value_m,vol_ratio,gap_pct,range_contract,vol_drying,is_vcp,vcp_score,vcp_grade,vcp_trend_pt,vcp_vol_pt,vcp_rng_pt,vcp_bo_pt,vcp_vol_ratio,vcp_rng_ratio,vcp_is_bo,vcp_bo_body,vcp_bo_volx,vcp_ma_long,ep,ep_today,ep_base,ep_base_days,strong_trend,bo_quality,score,consol_high,consol_low,retracement,consol_valid,entry_price,stop_price,avg_volume_20d,rs_div,rs_strong,rs_rating,rs_short,rs_long,rs_rising,dist_ma200_pct,recovery_pct,pool,rsi14,momentum_surge,rsi_bear_div,mom_trend,rsi14_3d,ret_3d_pct,rsi_delta_3d,days_on_list
3624,光頡,TPEx,122.0,8.86,99.95,84.61,105.1,22.1,2.5,1135.0,0.4,-11.57,True,True,True,78,A,1.0,1.0,0.6,0.5,0.35,0.6,True,0.75,0.4,60,False,False,False,0,True,B,13,122.0,84.6,8.1,True,122.0,89.0,13534388,8.2,True,89,89,0,0,95.7,169.3,leader,93.0,False,False,加速,91→91→93,22.0,5.0,1
6451,訊芯-KY,TWSE,659.0,8.93,574.35,532.4,102.4,14.7,1.7,3451.5,1.68,4.63,False,False,False,38,C,1.0,0.0,0.0,0.5,1.04,1.18,True,0.07,1.68,60,False,False,False,0,True,B,13,689.0,476.0,18.4,True,689.0,561.0,6413847,25.6,True,98,98,0,0,59.7,285.4,leader,67.0,False,False,加速,59→64→67,15.8,8.1,3
5289,宜鼎,TPEx,1875.0,6.35,1747.5,1733.25,99.3,7.3,1.1,8288.0,0.85,-1.03,True,True,True,65,B,1.0,0.3,1.0,0.3,0.85,0.59,False,0.0,0.0,60,False,False,False,0,True,B,13,1950.0,1615.0,16.5,True,1950.0,1655.0,4816041,-2.9,False,92,92,0,0,44.2,132.9,leader,67.3,False,True,加速,66→70→67,10.3,6.6,1
8043,蜜望實,TPEx,157.0,9.24,133.3,116.91,97.8,17.8,1.9,2429.9,0.91,-0.32,True,False,False,48,C,1.0,0.3,0.6,0.0,0.99,0.79,True,0.16,0.91,60,False,False,False,0,True,B,13,158.0,112.5,9.3,True,158.0,120.0,20342090,13.1,True,90,90,0,0,73.1,146.9,leader,76.0,False,False,加速,71→75→76,22.2,10.3,1
3090,日電貿,TWSE,220.0,8.1,218.0,172.82,79.0,0.9,0.1,2611.8,0.15,-7.17,False,True,False,57,B,1.0,1.0,0.3,0.0,0.12,0.94,False,0.0,0.0,60,False,False,False,0,True,A,13,251.0,164.0,-0.9,True,251.0,208.0,16612866,16.7,True,93,93,0,0,79.2,149.7,leader,69.8,False,False,維持,77→78→70,5.5,-2.9,2
3673,TPK-KY,TWSE,92.0,7.84,82.65,73.27,66.4,11.3,1.4,2537.9,1.52,-7.27,False,False,False,32,C,1.0,0.0,0.0,0.3,1.77,1.18,False,0.0,0.0,60,False,False,False,0,True,A,13,94.9,70.3,6.8,True,94.9,78.8,32836585,6.5,True,91,91,0,0,56.3,142.1,leader,73.4,False,True,加速,70→72→73,13.6,8.0,1
8028,昇陽半導體,TWSE,335.0,7.11,310.35,279.75,66.2,7.9,1.1,4220.9,0.54,-2.36,False,True,False,32,C,1.0,0.3,0.0,0.0,0.85,1.56,False,0.0,0.0,60,False,False,False,0,True,A,13,365.0,254.5,11.5,True,365.0,301.5,15012974,18.8,True,80,80,0,0,48.8,110.0,leader,67.8,False,False,轉弱,72→77→68,0.1,-8.3,3
2399,映泰,TWSE,50.1,6.29,47.38,46.25,53.5,5.8,0.9,788.1,0.66,-2.67,False,True,False,48,C,1.0,0.6,0.0,0.3,0.6,1.3,False,0.0,0.0,60,False,False,False,0,True,B,13,52.4,41.8,15.6,True,52.4,46.95,16960218,5.8,True,88,88,0,0,31.6,131.9,leader,63.9,False,False,加速,60→64→64,5.0,4.3,1
6291,沛亨,TPEx,620.0,6.88,586.3,533.4,49.7,5.7,0.8,1245.1,0.29,-2.4,False,True,False,25,C,1.0,0.0,0.0,0.0,1.26,2.03,False,0.0,0.0,60,False,False,False,0,True,A,13,718.0,460.0,14.2,True,718.0,591.0,2281395,23.0,True,93,93,0,0,44.7,153.9,leader,63.6,False,False,轉弱,75→69→64,-5.2,-9.6,1
3026,禾伸堂,TWSE,650.0,6.37,557.35,443.5,179.7,16.6,2.6,2178.0,0.54,-8.44,False,True,False,50,B,1.0,1.0,0.0,0.0,0.29,1.72,False,0.0,0.0,60,False,False,False,0,True,C,12,699.0,381.0,1.3,True,699.0,585.0,6042356,48.1,True,99,99,0,0,148.2,531.1,leader,84.9,False,True,轉弱,90→91→85,7.4,-3.8,3
7610,聯友金屬-創,TWSE,1685.0,7.85,1346.0,1102.6,170.1,25.2,3.2,842.1,0.38,0.93,False,True,False,50,B,1.0,1.0,0.0,0.0,0.28,1.24,True,0.53,0.38,60,False,False,False,0,True,C,12,1730.0,1005.0,3.4,True,1730.0,1220.0,852836,40.6,True,99,99,0,0,148.4,490.2,leader,91.6,False,False,加速,89→91→92,25.3,5.4,2
6147,頎邦,TPEx,281.0,8.4,256.6,225.85,159.7,9.5,1.1,14784.8,1.06,-8.61,False,False,False,25,C,1.0,0.0,0.0,0.0,1.2,1.64,False,0.0,0.0,60,False,False,False,0,True,A,12,313.5,205.0,7.2,True,313.5,258.0,64834784,19.7,True,99,99,0,0,99.9,447.8,leader,73.8,False,True,轉弱,87→76→74,1.1,-10.4,1
2327,國巨*,TWSE,846.0,6.73,689.0,556.75,106.8,22.8,3.4,27558.7,0.43,-4.93,False,True,False,62,B,1.0,1.0,0.0,0.5,0.41,1.22,True,0.83,0.43,60,False,False,False,0,True,C,12,847.0,503.0,2.5,True,847.0,683.0,53233798,41.6,True,98,98,0,0,125.4,247.4,leader,89.8,False,False,維持,86→88→90,14.0,2.5,2
2472,立隆電,TWSE,380.0,8.35,321.9,271.27,100.0,18.0,2.2,3607.4,0.35,-5.15,False,True,False,40,C,1.0,0.6,0.0,0.0,0.69,1.83,False,0.0,0.0,60,False,False,False,0,True,B,12,408.0,232.0,9.4,True,408.0,328.5,13439566,37.9,True,98,98,0,0,102.4,270.7,leader,83.8,False,True,轉弱,88→90→84,2.4,-4.6,2
3042,晶技,TWSE,210.0,8.81,192.4,171.57,87.7,9.1,1.0,3929.9,1.06,-12.75,False,False,False,25,C,1.0,0.0,0.0,0.0,1.6,2.19,False,0.0,0.0,60,False,False,False,0,True,B,12,228.0,145.0,16.7,True,228.0,192.0,21871280,22.8,True,90,90,0,0,55.4,134.6,leader,68.9,False,False,轉弱,75→67→69,-3.4,-8.0,1
6672,騰輝電子-KY,TWSE,215.5,5.37,205.65,202.7,81.8,4.8,0.9,1187.6,0.76,-2.65,False,True,False,40,C,1.0,0.0,0.3,0.3,1.23,0.89,False,0.0,0.0,60,False,False,False,0,True,B,12,226.0,176.0,23.3,True,226.0,210.0,5736015,7.9,True,89,89,0,0,30.9,145.8,leader,61.4,False,False,維持,67→65→61,0.2,-2.4,1
3048,益登,TWSE,75.2,6.73,70.81,59.63,77.8,6.2,0.9,1234.6,1.11,-3.56,True,False,False,48,C,1.0,0.3,0.6,0.0,0.96,0.8,False,0.0,0.0,60,False,False,False,0,True,A,12,81.9,58.3,3.2,True,81.9,67.5,20420633,8.0,True,82,82,0,0,66.3,120.9,leader,75.5,False,True,轉弱,79→70→75,4.2,-3.9,3
4760,勤凱,TPEx,402.0,8.69,381.5,336.48,77.0,5.4,0.6,784.2,0.98,-15.98,False,False,False,25,C,1.0,0.0,0.0,0.0,1.02,1.53,False,0.0,0.0,60,False,False,False,0,True,B,12,510.0,281.0,17.1,True,510.0,376.0,2334796,18.4,True,91,91,0,0,57.1,152.4,leader,63.5,False,False,轉弱,82→70→63,-5.5,-14.5,1
2478,大毅,TWSE,143.0,7.67,126.1,104.42,73.5,13.4,1.7,838.8,0.38,-5.57,False,True,False,50,B,1.0,1.0,0.0,0.0,0.41,1.83,False,0.0,0.0,60,False,False,False,0,True,B,12,152.5,96.0,2.4,True,152.5,113.5,8388105,23.6,True,84,84,0,0,79.7,148.7,leader,84.2,False,True,轉弱,84→86→84,12.6,3.3,2
3189,景碩,TWSE,743.0,7.5,666.1,580.73,54.3,11.5,1.5,13427.5,0.27,0.39,False,True,False,57,B,1.0,1.0,0.0,0.3,0.39,2.91,False,0.0,0.0,60,False,False,False,0,True,B,12,778.0,481.0,10.9,True,778.0,654.0,24312496,35.8,True,95,95,0,0,64.2,180.9,leader,73.0,False,True,轉弱,77→79→73,9.1,-0.0,1
6531,愛普*,TWSE,1075.0,9.72,1051.2,1031.2,145.2,2.3,0.2,8529.5,0.81,-12.64,False,True,False,25,C,1.0,0.0,0.0,0.0,1.44,1.29,False,0.0,0.0,60,False,False,False,0,True,B,11,1305.0,876.0,23.8,True,1305.0,1045.0,8150933,-1.2,False,94,94,0,0,45.6,166.7,leader,58.3,False,False,轉弱,69→63→58,-1.8,-6.0,3
6274,台燿,TPEx,1590.0,6.88,1532.0,1452.25,132.7,3.8,0.6,7815.8,1.51,-6.34,False,False,False,25,C,1.0,0.0,0.0,0.0,2.02,1.9,False,0.0,0.0,60,False,False,False,0,True,B,11,1815.0,1190.0,19.6,True,1815.0,1525.0,5241433,16.9,True,97,97,0,0,63.2,254.2,leader,63.2,False,False,維持,71→72→63,3.2,-2.8,1
3135,凌航,TWSE,240.0,6.45,227.9,212.47,131.2,5.3,0.8,1167.8,1.29,-4.89,False,False,False,40,C,1.0,0.3,0.3,0.0,0.79,0.87,False,0.0,0.0,60,False,False,False,0,True,B,11,266.0,181.0,24.7,True,266.0,230.0,5592790,18.0,True,83,83,0,0,56.4,135.3,leader,66.9,False,False,轉弱,79→73→67,-4.0,-10.7,2
8064,東捷,TPEx,157.0,8.82,140.4,129.15,124.9,11.8,1.3,1532.7,2.26,1.27,False,False,False,40,C,1.0,0.0,0.0,0.6,1.65,1.06,False,0.0,0.0,60,False,False,False,0,True,B,11,165.0,117.0,18.5,True,165.0,130.0,11399414,4.9,True,97,97,0,0,70.3,217.8,leader,68.4,False,False,加速,64→68→68,18.0,8.9,1
2303,聯電,TWSE,141.5,7.64,131.1,116.51,120.3,7.9,1.0,35113.8,1.28,-5.47,False,False,False,25,C,1.0,0.0,0.0,0.0,1.22,1.22,False,0.0,0.0,60,False,False,False,0,True,A,11,155.5,107.0,11.2,True,155.5,133.5,297284297,16.0,True,90,90,0,0,72.8,164.0,leader,75.8,False,False,轉弱,81→82→76,-0.4,-4.7,2
8358,金居,TPEx,627.0,7.27,557.4,501.23,111.9,12.5,1.7,7275.0,2.8,-0.9,False,False,False,25,C,1.0,0.0,0.0,0.0,1.14,1.49,False,0.0,0.0,60,False,False,False,0,True,B,11,687.0,448.0,10.4,True,687.0,540.0,14443272,35.5,True,94,94,0,0,73.0,183.1,leader,70.9,False,False,維持,76→80→71,13.4,0.4,1
3450,聯鈞,TWSE,548.0,7.97,490.35,449.7,90.9,11.8,1.5,5884.3,2.21,2.97,False,False,False,32,C,1.0,0.0,0.0,0.3,1.32,1.17,False,0.0,0.0,60,False,False,False,0,True,B,11,592.0,395.0,16.0,True,592.0,471.5,13239673,28.8,True,81,81,0,0,57.7,127.4,leader,69.4,False,True,加速,63→69→69,13.9,7.5,2
2454,聯發科,TWSE,4525.0,7.47,4159.0,3818.25,178.7,8.8,1.2,48207.2,1.24,5.52,False,False,False,32,C,1.0,0.0,0.0,0.3,1.56,2.02,False,0.0,0.0,60,False,False,False,0,True,B,10,4970.0,3155.0,20.8,True,4970.0,4235.0,12315322,34.5,True,95,95,0,0,79.0,208.9,leader,71.5,False,False,維持,69→72→71,2.6,-0.9,1
5386,青雲,TPEx,559.0,6.97,538.45,493.23,77.6,3.8,0.5,1043.9,1.72,-5.33,False,False,False,25,C,1.0,0.0,0.0,0.0,1.98,1.73,False,0.0,0.0,60,False,False,False,0,True,B,10,628.0,413.0,20.9,True,628.0,541.0,1973410,23.3,True,87,87,0,0,42.9,115.0,leader,63.7,False,False,轉弱,71→68→64,-2.8,-5.6,1
2492,華新科,TWSE,456.0,7.84,346.75,267.7,96.9,31.5,4.0,3886.7,0.49,-9.7,False,True,False,62,B,1.0,1.0,0.0,0.5,0.26,1.92,True,0.8,0.49,60,False,False,False,0,True,C,9,456.0,224.0,-0.7,True,456.0,345.0,18019155,74.6,True,98,98,0,0,157.1,300.0,leader,93.9,False,False,維持,92→93→94,16.9,2.3,3
1809,中釉,TWSE,52.6,7.2,44.43,41.09,77.8,18.4,2.6,433.7,0.71,4.18,False,True,False,38,C,1.0,0.0,0.0,0.5,1.02,1.14,True,1.0,0.71,60,False,False,False,0,True,C,9,52.6,38.45,11.7,True,52.6,40.55,10877342,18.7,True,85,85,0,0,66.2,121.9,leader,73.3,False,True,加速,63→69→73,26.0,13.3,1
6197,佳必琪,TWSE,311.0,6.08,274.55,250.28,60.4,13.3,2.2,1367.7,1.01,-1.89,False,False,False,32,C,1.0,0.0,0.0,0.3,1.36,2.22,False,0.0,0.0,60,False,False,False,0,True,B,9,318.0,213.0,17.8,True,318.0,274.0,5286331,30.1,True,86,86,0,0,52.6,113.7,leader,82.8,False,False,加速,80→82→83,10.1,5.4,1
6207,雷科,TPEx,127.0,8.05,103.61,87.95,88.5,22.6,2.8,1659.5,1.46,4.9,False,False,False,32,C,1.0,0.0,0.0,0.3,1.07,1.34,False,0.0,0.0,60,False,False,False,0,True,C,8,133.0,80.5,13.7,True,133.0,101.0,18119576,31.8,True,92,92,0,0,92.7,157.6,leader,84.9,False,False,加速,80→84→85,21.0,7.5,1
3481,群創,TWSE,56.2,7.93,47.69,40.86,71.7,17.8,2.3,34612.0,1.38,3.39,False,False,False,32,C,1.0,0.0,0.0,0.3,1.32,1.35,False,0.0,0.0,60,False,False,False,0,True,B,8,58.8,36.0,8.6,True,58.8,44.45,841865642,40.9,True,84,84,0,0,80.9,140.2,leader,75.7,False,False,加速,72→76→76,21.1,8.5,2
4949,有成精密,TWSE,104.5,6.81,99.46,95.48,63.0,5.1,0.7,323.7,1.12,-2.88,False,False,False,25,C,1.0,0.0,0.0,0.0,1.02,1.16,False,0.0,0.0,60,False,False,False,0,True,B,8,111.5,86.6,16.3,True,111.5,94.0,3342430,2.9,False,88,88,0,0,26.7,119.6,leader,60.1,False,False,加速,52→59→60,9.4,7.3,1
6016,康和證,TPEx,32.5,5.03,26.09,24.22,55.3,24.6,4.9,346.5,1.53,-2.91,False,False,False,50,B,1.0,0.0,0.0,1.0,2.65,1.78,True,0.79,1.53,60,False,False,False,0,True,C,5,32.9,21.6,16.0,True,32.9,25.1,13513909,35.0,True,81,81,0,0,64.3,101.2,leader,90.1,False,False,加速,87→88→90,20.6,7.7,1
6116,彩晶,TWSE,20.65,7.21,14.57,12.28,45.0,41.7,5.8,2124.3,1.25,9.84,False,False,False,32,C,1.0,0.0,0.0,0.3,1.72,2.84,False,0.0,0.0,60,False,False,False,0,True,C,5,20.65,9.74,16.8,True,20.65,12.9,159464048,89.6,True,92,92,0,0,110.4,159.4,leader,91.0,False,False,加速,87→89→91,32.8,7.1,1
