code,name,market,price,adr_pct,ma10,ma20,prior_rally,ext_pct,ext_adr,daily_value_m,vol_ratio,gap_pct,range_contract,vol_drying,is_vcp,vcp_score,vcp_grade,vcp_trend_pt,vcp_vol_pt,vcp_rng_pt,vcp_bo_pt,vcp_vol_ratio,vcp_rng_ratio,vcp_is_bo,vcp_bo_body,vcp_bo_volx,vcp_ma_long,ep,ep_today,ep_base,ep_base_days,strong_trend,bo_quality,score,consol_high,consol_low,retracement,consol_valid,entry_price,stop_price,avg_volume_20d,rs_div,rs_strong,rs_rating,rs_short,rs_long,rs_rising,dist_ma200_pct,recovery_pct,pool,rsi14,momentum_surge,rsi_bear_div,mom_trend,rsi14_3d,ret_3d_pct,rsi_delta_3d,days_on_list
8027,鈦昇,TPEx,283.0,7.83,253.55,241.85,117.6,11.6,1.5,1302.5,0.42,2.7,True,True,True,82,A,1.0,1.0,1.0,0.3,0.22,0.5,False,0.0,0.0,60,False,False,False,0,True,A,12,290.0,237.0,14.9,True,290.0,242.0,5507071,-15.3,False,96,96,0,0,65.8,214.8,leader,71.3,False,True,加速,61→65→71,13.4,7.8,1
2327,國巨*,TWSE,790.0,6.43,654.1,531.88,104.5,20.8,3.2,27318.7,0.59,-2.42,False,True,False,50,B,1.0,1.0,0.0,0.0,0.43,1.31,True,0.54,0.59,60,False,False,False,0,True,C,12,811.0,485.5,3.1,True,811.0,631.0,54100453,44.3,True,96,96,0,0,116.0,224.4,leader,88.2,False,False,維持,87→86→88,12.7,2.5,2
5289,宜鼎,TPEx,1905.0,6.43,1733.0,1710.5,104.5,9.9,1.5,8249.3,1.02,0.82,True,False,False,57,B,1.0,0.3,1.0,0.0,0.8,0.43,True,0.42,1.02,60,False,False,False,0,True,B,12,1950.0,1615.0,16.5,True,1950.0,1655.0,4850082,-6.0,False,91,91,0,0,48.6,144.9,leader,69.9,False,True,加速,61→66→70,12.1,9.2,1
6175,立敦,TPEx,99.8,7.47,92.32,80.61,65.7,8.1,1.1,940.5,0.78,-9.52,False,True,False,25,C,1.0,0.0,0.0,0.0,1.07,2.94,False,0.0,0.0,60,False,False,False,0,True,A,12,115.5,72.1,5.0,True,115.5,87.1,11305420,31.3,True,87,87,0,0,60.4,139.6,leader,74.8,False,True,轉弱,89→81→75,2.5,-10.9,1
3673,TPK-KY,TWSE,89.5,7.57,80.99,71.8,63.0,10.5,1.4,2347.6,1.55,-1.13,False,False,False,32,C,1.0,0.0,0.0,0.3,1.66,1.84,False,0.0,0.0,60,False,False,False,0,True,A,12,94.9,67.5,4.8,True,94.9,78.8,30963447,13.0,True,88,88,0,0,54.4,135.5,leader,71.7,False,True,轉弱,65→70→72,1.8,-6.5,1
3675,德微,TPEx,372.0,7.93,343.3,292.2,50.7,8.4,1.1,661.4,0.7,0.0,False,True,False,40,C,1.0,0.6,0.0,0.0,0.57,1.79,False,0.0,0.0,60,False,False,False,0,True,A,12,413.0,273.0,-0.4,True,413.0,320.0,2281820,32.8,True,83,83,0,0,60.7,126.1,leader,70.1,False,True,轉弱,84→86→70,1.9,-11.9,1
3016,嘉晶,TWSE,126.0,8.11,122.75,120.08,155.9,2.6,0.3,927.5,2.13,-6.1,False,False,False,25,C,1.0,0.0,0.0,0.0,4.95,1.64,False,0.0,0.0,60,False,False,False,0,True,B,11,147.5,102.5,21.5,True,147.5,122.0,7402867,13.6,True,86,86,0,0,53.8,147.1,leader,60.5,False,False,轉弱,69→71→60,0.0,-5.2,1
2303,聯電,TWSE,146.0,7.37,128.25,113.59,123.5,13.8,1.9,33157.7,1.0,-4.03,False,False,False,40,C,1.0,0.0,0.3,0.3,1.19,0.96,False,0.0,0.0,60,False,False,False,0,True,B,11,155.5,107.0,9.3,True,155.5,128.0,286996737,16.2,True,89,89,0,0,81.2,172.4,leader,81.7,False,False,維持,80→81→82,1.7,-0.6,2
8358,金居,TPEx,668.0,7.0,537.6,491.52,117.4,24.3,3.5,6209.6,0.77,4.77,False,True,False,52,B,1.0,0.6,0.0,0.5,0.57,1.75,True,0.97,0.77,60,False,False,False,0,True,C,11,668.0,410.0,18.0,True,668.0,517.0,12887553,42.5,True,94,94,0,0,87.6,201.6,leader,79.9,False,False,加速,71→76→80,19.3,7.5,1
4576,大銀微系統,TWSE,263.0,7.28,261.75,253.97,111.6,0.5,0.1,1499.0,0.53,-1.47,False,True,False,32,C,1.0,0.3,0.0,0.0,0.77,1.0,False,0.0,0.0,60,False,False,False,0,True,B,11,291.0,231.5,15.5,True,291.0,250.5,5901242,-8.5,False,85,85,0,0,40.3,142.4,leader,58.7,False,False,轉弱,57→60→59,-3.7,-5.8,2
6182,合晶,TPEx,97.0,6.02,78.55,66.74,101.0,23.5,3.9,3221.0,0.2,0.3,False,True,False,32,C,1.0,0.0,0.0,0.3,1.15,2.17,False,0.0,0.0,60,False,False,False,0,True,C,11,101.5,54.1,12.0,True,101.5,79.3,49113480,67.4,True,95,95,0,0,109.9,216.0,leader,86.4,False,False,維持,89→91→86,7.5,-2.7,1
2472,立隆電,TWSE,392.0,8.16,307.1,261.7,100.0,27.6,3.4,3562.6,0.27,-5.2,False,True,False,40,C,1.0,0.3,0.0,0.3,0.88,1.94,False,0.0,0.0,60,False,False,False,0,True,C,11,408.0,226.0,11.7,True,408.0,266.0,13427657,58.9,True,98,98,0,0,113.8,282.4,leader,89.7,False,False,維持,88→88→90,16.1,3.9,2
8043,蜜望實,TPEx,155.0,9.04,128.95,113.81,97.8,20.2,2.2,2322.2,0.54,9.93,True,True,True,55,B,1.0,0.3,0.6,0.3,0.93,0.8,False,0.0,0.0,60,False,False,False,0,True,B,11,155.0,110.0,11.3,True,155.0,117.0,19811848,14.7,True,87,87,0,0,73.7,143.7,leader,75.5,False,False,加速,66→71→75,17.4,6.5,1
2492,華新科,TWSE,416.0,7.37,323.15,252.32,96.9,28.7,3.9,3821.3,0.27,-0.85,False,True,False,50,B,1.0,1.0,0.0,0.0,0.3,1.65,True,0.32,0.27,60,False,False,False,0,True,C,11,433.0,213.0,4.3,True,433.0,289.5,18486314,82.2,True,97,97,0,0,141.9,264.9,leader,92.7,False,False,維持,92→92→93,15.2,2.4,3
5386,青雲,TPEx,581.0,6.95,524.55,487.15,93.3,10.8,1.5,1039.0,1.43,3.18,False,False,False,25,C,1.0,0.0,0.0,0.0,1.95,1.64,False,0.0,0.0,60,False,False,False,0,True,B,11,628.0,413.0,20.9,True,628.0,546.0,2007539,26.3,True,92,92,0,0,50.6,145.7,leader,68.2,False,False,維持,69→71→68,-1.0,-3.4,1
1727,中華化,TWSE,95.4,7.64,94.87,87.34,92.7,0.6,0.1,1296.6,0.59,-1.36,False,True,False,40,C,1.0,0.6,0.0,0.0,0.63,1.34,False,0.0,0.0,60,False,False,False,0,True,A,11,112.0,82.6,8.2,True,112.0,90.4,14626557,-5.7,False,80,80,0,0,42.3,109.9,leader,64.8,False,False,維持,64→64→65,-1.1,-2.5,2
3042,晶技,TWSE,202.5,8.49,186.2,169.35,90.4,8.8,1.0,3708.9,1.67,-4.82,False,False,False,25,C,1.0,0.0,0.0,0.0,2.25,2.28,False,0.0,0.0,60,False,False,False,0,True,B,11,228.0,143.0,17.8,True,228.0,182.0,20841670,39.3,True,88,88,0,0,52.1,126.3,leader,66.7,False,False,轉弱,77→75→67,2.3,-5.4,1
3026,禾伸堂,TWSE,672.0,6.39,528.85,423.43,179.6,27.1,4.2,2232.2,0.25,4.68,False,True,False,50,B,1.0,1.0,0.0,0.0,0.27,1.42,True,0.03,0.25,60,False,False,False,0,True,C,10,699.0,360.0,6.0,True,699.0,471.0,6517114,68.2,True,99,99,0,0,165.8,552.4,leader,90.8,False,False,維持,89→90→91,10.5,1.3,3
2454,聯發科,TWSE,4555.0,6.82,4022.0,3749.75,178.7,13.3,1.9,46329.2,1.5,-1.0,False,False,False,32,C,1.0,0.0,0.0,0.3,1.74,1.96,False,0.0,0.0,60,False,False,False,0,True,B,10,4710.0,3100.0,22.2,True,4710.0,4180.0,12028838,21.9,True,93,93,0,0,83.6,210.9,leader,72.4,False,False,轉弱,72→69→72,-1.8,-7.1,1
3624,光頡,TPEx,113.0,8.31,96.87,81.24,86.6,16.7,2.0,1106.3,0.35,3.64,False,True,False,65,B,1.0,1.0,0.3,0.3,0.38,0.88,False,0.0,0.0,60,False,False,False,0,True,B,10,121.0,78.9,5.8,True,121.0,84.6,13339443,18.5,True,83,83,0,0,84.6,149.4,leader,91.4,False,False,加速,88→91→91,20.2,5.9,1
4760,勤凱,TPEx,429.0,8.46,371.65,328.57,80.8,15.4,1.8,748.4,2.05,2.14,False,False,False,25,C,1.0,0.0,0.0,0.0,1.31,1.53,False,0.0,0.0,60,False,False,False,0,True,B,10,510.0,281.0,17.1,True,510.0,350.0,2257735,47.0,True,91,91,0,0,70.2,169.4,leader,70.2,False,True,轉弱,78→82→70,10.9,-3.4,1
3481,群創,TWSE,56.1,7.85,45.82,39.41,71.7,22.4,2.9,32014.3,0.59,6.86,False,True,False,45,C,1.0,0.0,0.3,0.5,1.52,0.99,True,0.67,0.59,60,False,False,False,0,True,C,10,56.1,36.0,8.6,True,56.1,44.45,808128274,30.3,True,85,85,0,0,83.6,139.7,leader,75.7,False,False,維持,67→72→76,11.8,-0.8,2
6207,雷科,TPEx,122.5,8.11,99.3,85.0,71.5,23.4,2.9,1552.5,0.48,-1.3,False,True,False,38,C,1.0,0.0,0.0,0.5,1.06,1.47,True,1.0,0.48,60,False,False,False,0,True,C,10,122.5,80.5,5.2,True,122.5,101.0,17692279,18.4,True,85,85,0,0,89.3,148.5,leader,83.7,False,False,加速,77→80→84,18.4,6.9,1
3189,景碩,TWSE,774.0,7.23,643.1,569.92,67.2,20.4,2.8,13578.5,0.25,-0.8,False,True,False,45,C,1.0,0.3,0.0,0.5,0.76,2.85,True,0.97,0.25,60,False,False,False,0,True,C,10,775.0,481.0,11.1,True,775.0,654.0,24727808,33.4,True,94,94,0,0,74.0,192.6,leader,79.4,False,False,維持,73→77→79,10.3,1.5,1
2478,大毅,TWSE,144.0,7.57,121.43,101.12,61.9,18.6,2.5,853.7,0.4,1.08,False,True,False,50,B,1.0,1.0,0.0,0.0,0.41,2.51,True,0.29,0.4,60,False,False,False,0,True,B,10,152.5,88.1,4.0,True,152.5,112.0,8713948,42.1,True,82,82,0,0,83.7,150.4,leader,85.6,False,True,加速,81→84→86,20.0,7.4,2
6274,台燿,TPEx,1705.0,6.84,1495.5,1433.75,142.6,14.0,2.0,8016.5,1.63,0.0,False,False,False,40,C,1.0,0.0,0.0,0.6,1.97,1.66,False,0.0,0.0,60,False,False,False,0,True,B,9,1815.0,1190.0,19.6,True,1815.0,1525.0,5520826,26.2,True,98,98,0,0,78.4,279.8,leader,71.7,False,False,維持,66→71→72,4.6,-1.8,1
3135,凌航,TWSE,250.5,6.39,222.7,208.62,131.2,12.5,2.0,1202.9,1.11,-2.44,False,False,False,48,C,1.0,0.6,0.3,0.0,0.56,0.87,False,0.0,0.0,60,False,False,False,0,True,B,9,266.0,181.0,24.7,True,266.0,219.0,5975989,16.3,True,86,86,0,0,65.6,145.6,leader,73.0,False,False,維持,78→79→73,3.5,-2.9,2
2464,盟立,TWSE,199.0,7.66,159.95,139.38,111.6,24.4,3.2,3494.0,0.92,5.42,False,False,False,32,C,1.0,0.3,0.0,0.0,0.79,1.96,True,0.43,0.92,60,False,False,False,0,True,C,9,202.0,123.5,11.2,True,202.0,163.5,25141991,30.9,True,95,95,0,0,101.7,213.4,leader,79.7,False,False,維持,73→77→80,12.4,-0.2,2
6488,環球晶,TPEx,950.0,6.98,819.7,787.25,108.6,15.9,2.3,7630.8,0.47,0.0,False,True,False,25,C,1.0,0.0,0.0,0.0,1.45,1.71,False,0.0,0.0,60,False,False,False,0,True,B,9,1040.0,630.0,25.8,True,1040.0,854.0,9442319,38.8,True,82,82,0,0,61.6,132.0,leader,67.4,False,True,轉弱,71→75→67,2.2,-4.1,1
6197,佳必琪,TWSE,309.0,6.17,265.05,246.9,65.0,16.6,2.7,1438.7,1.28,0.84,False,False,False,25,C,1.0,0.0,0.0,0.0,1.35,2.26,True,0.4,1.28,60,False,False,False,0,True,C,9,318.0,212.0,18.1,True,318.0,272.0,5649986,31.0,True,82,82,0,0,53.6,112.4,leader,82.5,False,False,加速,77→80→82,9.8,5.3,1
3532,台勝科,TWSE,350.5,6.31,270.5,258.6,110.8,29.6,4.7,1267.0,0.22,9.87,False,True,False,32,C,1.0,0.0,0.0,0.3,1.21,2.0,False,0.0,0.0,60,False,False,False,0,True,C,8,350.5,202.0,26.0,True,350.5,280.0,4794483,47.6,True,94,94,0,0,85.6,217.2,leader,77.6,False,False,加速,69→73→78,20.7,8.8,1
8064,東捷,TPEx,157.0,8.86,138.4,127.55,106.9,13.4,1.5,1417.4,1.64,0.0,False,False,False,50,B,1.0,0.0,0.0,1.0,1.77,1.24,True,0.8,1.64,60,False,False,False,0,True,B,8,157.0,117.0,11.4,True,157.0,130.0,10802863,-3.4,False,97,97,0,0,73.7,225.1,leader,68.4,False,False,維持,59→64→68,9.8,2.0,1
4973,廣穎,TPEx,156.5,6.83,129.45,118.55,93.6,20.9,3.1,1000.7,1.25,-4.24,False,False,False,25,C,1.0,0.0,0.0,0.0,1.22,1.14,False,0.0,0.0,60,False,False,False,0,True,C,8,167.0,104.0,19.4,True,167.0,117.5,8334482,28.7,True,98,98,0,0,77.3,278.4,leader,78.5,False,False,維持,80→82→79,12.6,2.2,1
2383,台光電,TWSE,5070.0,5.93,4997.0,4906.0,87.9,1.5,0.2,11567.9,0.96,-2.29,False,False,False,25,C,1.0,0.0,0.0,0.0,1.03,1.37,False,0.0,0.0,60,False,False,False,0,True,B,8,5635.0,4360.0,16.4,True,5635.0,4925.0,2358652,0.1,False,85,85,0,0,33.2,133.1,leader,59.7,False,False,轉弱,60→61→60,-4.4,-7.4,1
8028,昇陽半導體,TWSE,356.5,7.05,303.05,275.05,69.1,17.6,2.5,4203.8,1.01,-9.86,False,False,False,40,C,1.0,0.3,0.0,0.3,0.94,1.56,False,0.0,0.0,60,False,False,False,0,True,C,7,365.0,254.5,11.5,True,365.0,301.5,15095332,17.6,True,81,81,0,0,60.2,123.5,leader,77.1,False,False,加速,76→72→77,15.7,6.1,3
6116,彩晶,TWSE,18.8,6.96,13.53,11.68,45.0,39.0,5.6,1927.3,0.39,6.73,False,True,False,38,C,1.0,0.0,0.0,0.5,2.75,2.29,True,1.0,0.39,60,False,False,False,0,True,C,6,18.8,9.74,16.8,True,18.8,12.9,150526926,66.2,True,87,87,0,0,95.6,136.2,leader,89.1,False,False,加速,84→87→89,29.7,7.9,1
