code,name,market,price,adr_pct,ma10,ma20,prior_rally,ext_pct,ext_adr,daily_value_m,vol_ratio,gap_pct,range_contract,vol_drying,is_vcp,vcp_score,vcp_grade,vcp_trend_pt,vcp_vol_pt,vcp_rng_pt,vcp_bo_pt,vcp_vol_ratio,vcp_rng_ratio,vcp_is_bo,vcp_bo_body,vcp_bo_volx,vcp_ma_long,ep,ep_today,ep_base,ep_base_days,strong_trend,bo_quality,score,consol_high,consol_low,retracement,consol_valid,entry_price,stop_price,avg_volume_20d,rs_div,rs_strong,rs_rating,rs_short,rs_long,rs_rising,dist_ma200_pct,recovery_pct,pool,rsi14,momentum_surge,rsi_bear_div,mom_trend,rsi14_3d,ret_3d_pct,rsi_delta_3d,days_on_list
8021,尖點,TWSE,470.0,6.18,441.75,433.8,82.7,6.4,1.0,2769.0,0.22,-3.15,True,True,True,80,A,1.0,1.0,0.6,0.6,0.17,0.68,False,0.0,0.0,60,False,False,False,0,True,B,14,476.5,372.5,25.1,True,476.5,418.0,6533965,8.5,True,87,87,0,0,32.1,122.2,leader,57.9,False,False,維持,58→55→58,4.4,1.9,1
3167,大量,TWSE,920.0,7.48,825.3,785.5,69.0,11.5,1.5,1914.8,0.4,1.78,True,True,True,78,A,1.0,1.0,0.6,0.5,0.22,0.68,True,1.0,0.4,60,False,False,False,0,True,B,14,920.0,753.0,9.1,True,920.0,780.0,2404028,-4.5,False,97,97,0,0,49.8,230.9,leader,66.2,False,False,加速,55→60→66,15.7,10.4,1
8028,昇陽半導體,TWSE,344.5,7.06,318.95,285.15,56.7,8.0,1.1,4203.9,0.61,-1.69,False,True,False,32,C,1.0,0.3,0.0,0.0,0.89,1.39,False,0.0,0.0,60,False,False,False,0,True,A,14,365.0,263.5,8.3,True,365.0,306.5,14742255,14.0,True,84,84,0,0,51.2,116.0,leader,69.5,False,True,轉弱,77→68→70,5.4,-2.7,3
3221,台嘉碩,TPEx,58.3,8.38,57.69,51.01,53.2,1.1,0.1,654.5,1.71,3.63,True,False,False,40,C,1.0,0.0,0.6,0.0,1.25,0.76,False,0.0,0.0,60,False,False,False,0,True,A,14,63.6,50.0,5.7,True,63.6,54.7,12411997,8.6,True,81,81,0,0,37.9,110.5,leader,64.1,False,False,轉弱,63→63→64,-2.8,-4.5,1
2464,盟立,TWSE,175.5,7.71,170.05,146.2,109.7,3.2,0.4,3587.9,0.65,-5.0,False,True,False,40,C,1.0,0.6,0.0,0.0,0.64,1.99,False,0.0,0.0,60,False,False,False,0,True,A,13,202.0,124.5,11.4,True,202.0,163.5,24971896,27.6,True,94,94,0,0,71.4,176.4,leader,64.9,False,False,轉弱,80→70→65,-4.9,-11.9,2
3532,台勝科,TWSE,314.5,5.56,292.75,266.18,103.7,7.4,1.3,1007.7,0.24,-2.28,False,True,False,32,C,1.0,0.3,0.0,0.0,0.81,1.57,False,0.0,0.0,60,False,False,False,0,True,B,13,350.5,222.0,18.7,True,350.5,281.0,3694321,31.3,True,95,95,0,0,61.1,184.6,leader,65.1,False,False,轉弱,78→65→65,-1.4,-8.3,1
2472,立隆電,TWSE,359.0,8.4,332.3,279.9,92.5,8.0,1.0,3615.2,0.21,-5.17,False,True,False,40,C,1.0,0.6,0.0,0.0,0.54,1.66,False,0.0,0.0,60,False,False,False,0,True,A,13,408.0,255.0,0.4,True,408.0,352.0,13363301,28.1,True,98,98,0,0,87.1,250.2,leader,74.4,False,False,轉弱,90→84→74,-3.2,-13.9,2
3042,晶技,TWSE,217.5,8.38,199.35,174.93,77.0,9.1,1.1,4302.0,2.07,5.88,False,False,False,32,C,1.0,0.0,0.0,0.3,1.76,2.41,False,0.0,0.0,60,False,False,False,0,True,A,13,231.0,151.5,9.8,True,231.0,196.5,23277434,29.8,True,90,90,0,0,58.5,143.0,leader,71.0,False,False,轉弱,67→69→71,0.9,-4.4,1
4931,新盛力,TPEx,254.0,7.72,221.25,203.75,63.0,14.8,1.9,2885.6,0.76,-1.25,False,True,False,52,B,1.0,0.3,0.3,0.5,0.78,0.92,True,0.78,0.76,60,False,False,False,0,True,B,13,254.0,191.5,11.3,True,254.0,207.0,14239740,13.4,True,81,81,0,0,55.2,110.8,leader,73.7,False,False,維持,73→68→74,10.7,3.3,1
4760,勤凱,TPEx,420.5,8.54,395.35,345.35,56.6,6.4,0.7,795.0,0.78,-5.25,False,True,False,25,C,1.0,0.0,0.0,0.0,1.03,1.49,False,0.0,0.0,60,False,False,False,0,True,A,13,510.0,310.0,8.6,True,510.0,386.5,2315425,24.8,True,92,92,0,0,61.8,164.0,leader,65.9,False,False,轉弱,70→63→66,-10.1,-15.8,1
3673,TPK-KY,TWSE,94.0,7.79,84.88,75.0,55.8,10.7,1.4,2756.5,1.59,0.65,False,False,False,40,C,1.0,0.0,0.0,0.6,1.52,1.25,False,0.0,0.0,60,False,False,False,0,True,A,13,98.9,71.1,7.4,True,98.9,78.8,34911380,15.6,True,90,90,0,0,57.3,147.4,leader,74.6,False,True,加速,72→73→75,8.9,5.1,1
2455,全新,TWSE,414.0,6.49,413.95,390.75,50.5,0.0,0.0,2691.5,0.23,-1.55,True,True,True,65,B,1.0,1.0,0.6,0.0,0.21,0.74,False,0.0,0.0,60,False,False,False,0,True,A,13,460.0,386.5,6.6,True,460.0,391.5,6655390,-11.7,False,82,82,0,0,30.3,111.8,leader,58.1,False,False,維持,59→55→58,-1.9,-3.0,1
6147,頎邦,TPEx,275.0,8.54,262.55,230.85,131.4,4.7,0.6,15169.2,1.14,0.17,False,False,False,25,C,1.0,0.0,0.0,0.0,1.17,1.85,False,0.0,0.0,60,False,False,False,0,True,A,12,313.5,213.0,3.6,True,313.5,261.5,64944933,20.9,True,99,99,0,0,90.6,436.1,leader,70.8,False,False,轉弱,76→74→71,-10.0,-16.4,1
8027,鈦昇,TPEx,291.0,7.84,259.8,250.4,126.6,12.0,1.5,1132.9,0.33,-3.03,True,True,True,82,A,1.0,1.0,1.0,0.3,0.28,0.52,False,0.0,0.0,60,False,False,False,0,True,B,12,297.0,237.0,18.3,True,297.0,242.0,4600694,-0.9,False,96,96,0,0,64.4,223.7,leader,71.5,False,True,加速,71→68→71,12.6,6.1,1
2492,華新科,TWSE,423.0,7.82,364.85,281.5,106.8,15.9,2.0,3811.5,0.2,-2.19,False,True,False,50,B,1.0,1.0,0.0,0.0,0.26,1.16,False,0.0,0.0,60,False,False,False,0,True,B,12,456.0,259.5,-7.2,True,456.0,355.0,17217351,57.1,True,97,97,0,0,132.2,271.1,leader,81.4,False,True,轉弱,93→94→81,7.4,-10.4,3
3450,聯鈞,TWSE,548.0,7.89,503.8,459.93,78.6,8.8,1.1,5958.3,1.49,-0.34,False,False,False,32,C,1.0,0.0,0.3,0.0,1.41,0.95,False,0.0,0.0,60,False,False,False,0,True,A,12,602.0,429.5,8.7,True,602.0,471.5,12895329,24.5,True,84,84,0,0,55.8,127.4,leader,69.4,False,True,加速,69→69→69,11.7,6.3,2
2478,大毅,TWSE,137.0,7.68,129.25,107.44,74.1,6.0,0.8,816.5,0.16,-2.07,False,True,False,57,B,1.0,1.0,0.3,0.0,0.37,0.87,False,0.0,0.0,60,False,False,False,0,True,A,12,152.5,112.0,-6.2,True,152.5,118.5,8049132,11.0,True,80,80,0,0,69.8,138.3,leader,76.3,False,False,轉弱,86→84→76,-1.4,-8.2,2
8289,泰藝,TPEx,72.2,8.82,69.59,61.43,67.3,3.8,0.4,463.4,1.07,2.56,False,False,False,25,C,1.0,0.0,0.0,0.0,1.3,1.24,False,0.0,0.0,60,False,False,False,0,True,A,12,78.0,55.9,5.9,True,78.0,65.9,7316657,12.7,True,86,86,0,0,51.4,127.4,leader,68.6,False,False,轉弱,67→66→69,-2.7,-6.4,1
2484,希華,TWSE,54.5,8.02,52.6,46.51,61.4,3.6,0.4,1125.7,1.54,2.26,False,False,False,25,C,1.0,0.0,0.0,0.0,1.19,1.02,False,0.0,0.0,60,False,False,False,0,True,A,12,58.0,44.1,7.4,True,58.0,50.0,22937150,10.3,True,82,82,0,0,43.2,110.8,leader,64.7,False,False,維持,64→61→65,0.4,-1.9,1
3189,景碩,TWSE,739.0,6.98,689.6,593.55,49.8,7.2,1.0,12842.8,0.2,-4.88,False,True,False,50,B,1.0,1.0,0.0,0.0,0.22,2.19,False,0.0,0.0,60,False,False,False,0,True,A,12,778.0,531.0,1.7,True,778.0,654.0,22992247,22.9,True,94,94,0,0,60.7,179.4,leader,72.1,False,True,轉弱,79→73→72,1.4,-4.5,1
2454,聯發科,TWSE,4545.0,7.26,4290.5,3874.0,164.8,5.9,0.8,44070.6,0.95,-8.65,False,False,False,25,C,1.0,0.0,0.0,0.0,1.61,1.61,False,0.0,0.0,60,False,False,False,0,True,A,11,4970.0,3405.0,14.6,True,4970.0,4235.0,10959190,18.7,True,94,94,0,0,76.6,210.2,leader,71.7,False,False,維持,72→71→72,5.5,2.3,1
6274,台燿,TPEx,1695.0,6.62,1581.0,1471.25,114.0,7.2,1.1,7289.6,1.45,-5.59,False,False,False,25,C,1.0,0.0,0.0,0.0,2.25,1.52,False,0.0,0.0,60,False,False,False,0,True,A,11,1815.0,1325.0,10.5,True,1815.0,1525.0,4746431,18.3,True,98,98,0,0,70.5,277.6,leader,67.0,False,False,轉弱,72→63→67,0.3,-4.2,1
8358,金居,TPEx,615.0,7.09,572.9,509.05,95.7,7.3,1.0,7545.2,1.22,-7.57,False,False,False,25,C,1.0,0.0,0.0,0.0,1.35,1.2,False,0.0,0.0,60,False,False,False,0,True,A,11,687.0,480.0,4.0,True,687.0,550.0,14752095,19.0,True,93,93,0,0,67.0,177.7,leader,68.5,False,True,轉弱,80→71→69,1.2,-7.2,1
6182,合晶,TPEx,96.9,5.86,85.91,71.14,95.3,12.8,2.2,2795.9,0.23,-4.45,False,True,False,57,B,1.0,1.0,0.0,0.3,0.27,3.16,False,0.0,0.0,60,False,False,False,0,True,B,11,101.5,61.5,0.0,True,101.5,87.3,39610476,40.1,True,96,96,0,0,101.0,215.7,leader,77.8,False,False,轉弱,86→75→78,-2.6,-13.4,1
6213,聯茂,TWSE,270.0,6.62,269.4,269.18,71.7,0.2,0.0,4234.8,0.81,-6.62,True,True,True,50,B,1.0,0.0,1.0,0.0,1.88,0.54,False,0.0,0.0,60,False,False,False,0,True,B,11,297.0,244.0,24.2,True,297.0,258.0,15609017,-2.2,False,89,89,0,0,20.6,134.8,leader,53.0,False,False,維持,63→54→53,0.6,-1.6,1
2399,映泰,TWSE,50.7,6.27,48.23,46.55,53.5,5.1,0.8,742.4,1.07,-0.19,False,False,False,48,C,1.0,0.6,0.0,0.3,0.66,1.4,False,0.0,0.0,60,False,False,False,0,True,A,11,54.6,42.85,13.4,True,54.6,46.95,15830475,10.4,True,89,89,0,0,31.6,134.7,leader,65.0,False,False,加速,64→64→65,5.8,5.0,1
5289,宜鼎,TPEx,1890.0,6.25,1769.0,1754.0,97.4,6.8,1.1,8128.9,0.99,-0.78,True,False,False,48,C,1.0,0.3,0.3,0.3,0.92,0.8,False,0.0,0.0,60,False,False,False,0,True,B,10,1980.0,1615.0,16.5,True,1980.0,1655.0,4646379,-0.4,False,88,88,0,0,43.3,129.6,leader,67.9,False,True,轉弱,70→67→68,4.4,1.9,1
4973,廣穎,TPEx,172.0,6.71,140.4,126.0,86.4,22.5,3.4,991.9,0.66,8.18,False,True,False,32,C,1.0,0.0,0.0,0.3,1.03,1.41,False,0.0,0.0,60,False,False,False,0,True,C,10,172.0,107.5,16.7,True,172.0,146.5,7921335,37.9,True,98,98,0,0,86.2,278.4,leader,82.5,False,False,維持,79→79→83,7.5,0.3,1
6207,雷科,TPEx,139.5,7.99,109.49,91.49,84.0,27.4,3.4,1660.7,0.42,-2.26,False,True,False,45,C,1.0,0.3,0.0,0.5,0.88,1.46,True,0.95,0.42,60,False,False,False,0,True,C,10,139.5,81.5,12.6,True,139.5,102.0,17770478,45.0,True,92,92,0,0,107.3,183.0,leader,87.6,False,False,加速,84→85→88,25.1,7.5,1
2351,順德,TWSE,207.5,7.47,205.7,192.85,80.7,0.9,0.1,1748.5,0.99,0.0,False,False,False,32,C,1.0,0.3,0.0,0.0,0.89,1.04,False,0.0,0.0,60,False,False,False,0,True,A,10,233.0,182.5,7.4,True,233.0,192.0,9040064,-5.5,False,92,92,0,0,45.5,160.0,leader,62.9,False,False,維持,61→60→63,0.0,-1.6,3
6451,訊芯-KY,TWSE,724.0,8.17,598.2,544.73,63.3,21.0,2.6,3345.6,0.56,1.89,False,True,False,45,C,1.0,0.3,0.0,0.5,0.92,1.24,True,1.0,0.56,60,False,False,False,0,True,C,10,724.0,492.5,15.5,True,724.0,561.0,6108204,26.1,True,98,98,0,0,71.7,323.4,leader,71.6,False,False,加速,64→67→72,27.0,12.5,3
4916,事欣科,TWSE,124.5,5.76,107.1,88.87,62.6,16.2,2.8,1197.2,0.28,3.45,False,True,False,70,B,1.0,1.0,0.3,0.5,0.33,0.94,True,0.69,0.28,60,False,False,False,0,True,C,10,124.5,87.0,3.2,True,124.5,99.8,13127917,13.7,True,87,87,0,0,77.1,129.3,leader,82.5,False,False,維持,87→79→83,10.7,-2.7,1
8046,南電,TWSE,904.0,6.91,888.6,871.3,54.3,1.7,0.3,14672.3,1.04,-5.18,True,False,False,40,C,1.0,0.0,0.6,0.0,1.05,0.61,False,0.0,0.0,60,False,False,False,0,True,B,10,966.0,825.0,15.8,True,966.0,825.0,16771597,-10.4,False,83,83,0,0,22.7,113.7,leader,55.5,False,False,加速,56→51→56,6.6,5.0,1
3081,聯亞,TPEx,2830.0,7.88,2759.0,2746.0,52.4,2.6,0.3,6795.3,0.61,-2.62,False,True,False,32,C,1.0,0.3,0.0,0.0,0.77,1.13,False,0.0,0.0,60,False,False,False,0,True,B,10,3215.0,2525.0,17.3,True,3215.0,2525.0,2457866,-5.9,False,80,80,0,0,23.4,109.6,leader,54.4,False,False,維持,51→48→54,8.2,5.3,1
8064,東捷,TPEx,172.5,8.59,145.3,132.15,116.8,18.7,2.2,1438.0,0.88,-2.42,False,False,False,38,C,1.0,0.0,0.0,0.5,1.79,1.23,True,0.77,0.88,60,False,False,False,0,True,B,9,172.5,117.0,18.5,True,172.5,130.0,10331830,19.9,True,97,97,0,0,83.1,249.2,leader,72.9,False,False,加速,68→68→73,20.6,9.4,1
6197,佳必琪,TWSE,329.0,5.75,285.75,255.0,46.2,15.1,2.6,1362.1,1.18,4.43,False,False,False,32,C,1.0,0.0,0.0,0.3,1.42,3.69,False,0.0,0.0,60,False,False,False,0,True,C,9,338.0,222.0,8.3,True,338.0,274.0,5142897,29.4,True,87,87,0,0,59.1,126.1,leader,85.4,False,False,加速,82→83→85,10.8,5.0,1
2486,一詮,TWSE,278.5,5.76,273.5,268.36,92.1,1.8,0.3,1698.6,1.92,-5.8,False,False,False,25,C,1.0,0.0,0.0,0.0,1.99,1.09,False,0.0,0.0,60,False,False,False,0,True,A,8,314.0,248.0,14.6,True,314.0,248.0,6237336,-13.9,False,88,88,0,0,31.8,128.7,leader,57.7,False,False,維持,55→50→58,5.3,3.8,1
3481,群創,TWSE,59.4,7.92,49.94,42.42,71.7,19.0,2.4,36189.9,1.11,-3.06,False,False,False,25,C,1.0,0.0,0.0,0.0,1.16,1.48,True,0.56,1.11,60,False,False,False,0,True,B,8,60.5,38.0,3.6,True,60.5,46.2,846187153,36.7,True,83,83,0,0,88.0,153.8,leader,78.0,False,False,加速,76→76→78,16.5,6.3,2
6116,彩晶,TWSE,22.7,7.27,15.86,12.99,44.1,43.1,5.9,2237.6,0.66,4.36,False,True,False,38,C,1.0,0.0,0.0,0.5,1.28,3.39,True,1.0,0.66,60,False,False,False,0,True,C,7,22.7,10.0,14.5,True,22.7,14.5,163783275,97.9,True,93,93,0,0,126.0,185.2,leader,92.5,False,False,加速,89→91→93,32.7,5.7,1
5864,致和證,TPEx,49.9,5.59,39.45,36.03,63.8,26.5,4.7,341.0,1.97,0.65,False,False,False,50,B,1.0,0.0,0.0,1.0,1.99,2.1,True,0.78,1.97,60,False,False,False,0,True,C,5,49.9,31.45,16.7,True,49.9,37.7,8962511,41.9,True,83,83,0,0,72.8,114.2,leader,87.9,False,False,加速,82→84→88,15.9,5.7,1
6016,康和證,TPEx,35.75,5.27,27.49,24.98,55.3,30.1,5.7,407.5,2.62,1.22,False,False,False,50,B,1.0,0.0,0.0,1.0,2.64,2.49,True,0.82,2.62,60,False,False,False,0,True,C,5,35.75,22.1,14.0,True,35.75,26.25,15021599,45.9,True,86,86,0,0,77.9,121.4,leader,92.4,False,False,加速,88→90→92,20.8,5.4,1
