code,name,market,price,adr_pct,ma10,ma20,prior_rally,ext_pct,ext_adr,daily_value_m,vol_ratio,gap_pct,range_contract,vol_drying,is_vcp,vcp_score,vcp_grade,vcp_trend_pt,vcp_vol_pt,vcp_rng_pt,vcp_bo_pt,vcp_vol_ratio,vcp_rng_ratio,vcp_is_bo,vcp_bo_body,vcp_bo_volx,vcp_ma_long,ep,ep_today,ep_base,ep_base_days,strong_trend,bo_quality,score,consol_high,consol_low,retracement,consol_valid,entry_price,stop_price,avg_volume_20d,rs_div,rs_strong,rs_rating,rs_short,rs_long,rs_rising,dist_ma200_pct,recovery_pct,pool,rsi14,momentum_surge,rsi_bear_div,mom_trend,rsi14_3d,ret_3d_pct,rsi_delta_3d,days_on_list
2375,凱美,TWSE,155.5,7.76,152.95,129.26,74.2,1.7,0.2,2157.5,0.21,-6.25,True,True,True,65,B,1.0,1.0,0.6,0.0,0.21,0.72,False,0.0,0.0,60,False,False,False,0,True,A,13,176.5,126.0,6.3,True,176.5,132.0,16035618,2.9,False,85,85,0,0,58.6,114.2,leader,69.0,False,False,轉弱,75→64→69,-4.3,-14.0,1
6451,訊芯-KY,TWSE,667.0,8.34,630.6,565.52,61.0,5.8,0.7,3766.1,1.49,-12.7,False,False,False,25,C,1.0,0.0,0.0,0.0,1.33,1.03,False,0.0,0.0,60,False,False,False,0,True,A,13,756.0,544.0,6.7,True,756.0,573.0,6551228,23.6,True,98,98,0,0,52.2,252.0,leader,63.2,False,True,轉弱,72→65→63,1.2,-3.8,3
8028,昇陽半導體,TWSE,336.0,6.86,330.5,296.25,60.2,1.7,0.2,4145.6,0.44,-3.13,True,True,True,55,B,1.0,0.6,0.6,0.0,0.55,0.7,False,0.0,0.0,60,False,False,False,0,True,A,13,365.0,301.5,-2.6,True,365.0,327.5,14193054,2.2,False,84,84,0,0,43.8,97.6,leader,65.9,False,False,維持,70→68→66,0.3,-1.9,3
6672,騰輝電子-KY,TWSE,217.5,4.72,216.5,203.1,50.5,0.5,0.1,1106.9,0.58,-2.63,True,True,True,65,B,1.0,0.3,1.0,0.3,0.83,0.59,False,0.0,0.0,60,False,False,False,0,True,A,13,228.0,200.0,7.0,True,228.0,211.0,5352391,0.1,False,93,93,0,0,27.2,132.5,leader,60.8,False,False,維持,62→65→61,0.9,-0.6,1
2481,強茂,TWSE,166.0,8.98,152.65,138.4,46.9,8.7,1.0,7990.8,1.2,-7.27,True,False,False,55,B,1.0,0.3,0.6,0.3,0.86,0.75,False,0.0,0.0,60,False,False,False,0,True,A,13,172.0,133.0,5.7,True,172.0,144.5,57740219,16.0,True,81,81,0,0,48.1,95.7,leader,72.6,False,True,加速,70→70→73,13.7,8.9,1
3624,光頡,TPEx,108.5,9.29,105.35,92.34,106.0,3.0,0.3,1295.1,1.63,-12.21,True,False,False,65,B,1.0,0.6,1.0,0.0,0.65,0.59,False,0.0,0.0,60,False,False,False,0,True,B,12,122.0,84.6,15.4,True,122.0,93.2,14520663,14.3,True,89,89,0,0,66.5,139.5,leader,68.0,False,False,轉弱,81→65→68,-11.1,-25.1,1
8043,蜜望實,TPEx,159.5,9.2,141.8,125.83,85.5,12.5,1.4,2623.8,1.34,-10.06,True,False,False,70,B,1.0,0.3,1.0,0.5,0.71,0.53,True,0.77,1.34,60,False,False,False,0,True,B,12,159.5,117.0,15.2,True,159.5,138.0,20755059,10.5,True,92,92,0,0,68.1,150.8,leader,71.0,False,True,轉弱,71→66→71,1.6,-5.0,1
4973,廣穎,TPEx,170.0,6.2,152.7,133.55,76.3,11.3,1.8,914.2,0.37,-2.8,False,True,False,48,C,1.0,0.6,0.0,0.3,0.61,2.38,False,0.0,0.0,60,False,False,False,0,True,B,12,178.5,113.5,12.0,True,178.5,153.0,6921998,40.5,True,97,97,0,0,76.1,209.7,leader,77.2,False,True,轉弱,83→83→77,8.6,-1.3,1
3615,安可,TPEx,60.8,9.04,52.25,45.86,71.0,16.4,1.8,621.5,2.27,-4.52,True,False,False,52,B,1.0,0.0,0.6,0.5,1.54,0.78,True,0.5,2.27,60,False,False,False,0,True,B,12,63.6,46.1,3.0,True,63.6,46.35,12796823,16.9,True,85,85,0,0,63.7,103.7,leader,79.2,False,False,加速,73→77→79,20.9,10.5,1
4931,新盛力,TPEx,243.0,8.01,231.05,212.2,61.8,5.2,0.6,3083.9,0.86,-5.47,False,False,False,25,C,1.0,0.0,0.0,0.0,1.01,1.3,False,0.0,0.0,60,False,False,False,0,True,A,12,274.0,205.5,4.9,True,274.0,226.0,14485851,9.5,True,83,83,0,0,44.6,88.4,leader,65.3,False,True,轉弱,74→75→65,5.2,-2.5,1
6197,佳必琪,TWSE,323.5,5.73,300.35,264.5,55.9,7.7,1.3,1433.5,1.3,0.0,False,False,False,32,C,1.0,0.0,0.0,0.3,1.21,1.44,False,0.0,0.0,60,False,False,False,0,True,A,12,338.0,257.5,0.2,True,338.0,297.0,5213595,13.4,True,87,87,0,0,52.3,105.4,leader,78.0,False,True,轉弱,85→77→78,4.0,-4.8,1
8064,東捷,TPEx,167.5,9.09,153.65,138.4,93.1,9.0,1.0,1939.6,1.8,-13.46,False,False,False,25,C,1.0,0.0,0.0,0.0,2.41,1.18,False,0.0,0.0,60,False,False,False,0,True,A,11,189.5,130.0,9.4,True,189.5,142.0,13133580,14.6,True,97,97,0,0,70.6,200.7,leader,69.4,False,False,維持,73→70→69,6.7,1.0,1
6116,彩晶,TWSE,18.45,6.67,17.49,14.01,45.9,5.5,0.8,2225.5,0.11,-14.58,False,True,False,50,B,1.0,1.0,0.0,0.0,0.46,2.91,False,0.0,0.0,60,False,False,False,0,True,A,11,22.7,12.9,-8.9,True,22.7,18.25,159093819,37.3,True,89,89,0,0,77.3,131.8,leader,66.4,False,False,轉弱,93→77→66,-10.7,-24.6,1
6127,九豪,TPEx,76.0,8.29,67.58,58.37,44.4,12.5,1.5,1613.3,1.76,-5.73,False,False,False,25,C,1.0,0.0,0.0,0.0,1.35,2.65,False,0.0,0.0,60,False,False,False,0,True,B,11,81.9,49.2,13.1,True,81.9,71.9,26133502,45.6,True,90,90,0,0,56.3,116.5,leader,73.6,False,False,轉弱,73→73→74,-6.6,-12.5,1
3357,臺慶科,TPEx,290.0,8.8,281.55,252.68,81.2,3.0,0.3,2205.8,1.54,-7.23,True,False,False,57,B,1.0,0.3,1.0,0.0,0.74,0.44,False,0.0,0.0,60,False,False,False,0,True,A,10,314.5,251.0,10.0,True,314.5,254.0,8723789,-4.8,False,80,80,0,0,50.3,105.7,leader,69.6,False,False,轉弱,71→64→70,0.2,-6.5,1
1809,中釉,TWSE,59.5,7.48,49.94,44.56,77.8,19.2,2.6,592.2,2.0,-6.31,False,False,False,32,C,1.0,0.0,0.0,0.3,3.26,2.21,False,0.0,0.0,60,False,False,False,0,True,C,9,61.8,40.55,6.9,True,61.8,42.65,12009231,29.4,True,94,94,0,0,78.5,140.9,leader,78.7,False,False,加速,76→78→79,13.1,5.4,1
6207,雷科,TPEx,146.5,8.35,121.58,99.84,75.8,20.5,2.5,2132.4,2.49,1.31,False,False,False,32,C,1.0,0.0,0.0,0.3,1.15,1.6,False,0.0,0.0,60,False,False,False,0,True,B,9,164.0,93.0,0.5,True,164.0,114.0,20480963,61.3,True,96,96,0,0,107.6,197.2,leader,82.4,False,False,維持,88→90→82,15.4,-2.5,1
4939,亞電,TPEx,59.7,7.69,49.74,44.03,46.2,20.0,2.6,442.2,1.97,-4.48,False,False,False,50,B,1.0,0.0,0.0,1.0,1.9,2.86,True,0.91,1.97,60,False,False,False,0,True,C,9,59.7,38.62,8.5,True,59.7,49.72,9113231,41.6,True,82,82,0,0,56.4,119.7,leader,80.4,False,False,加速,74→75→80,12.1,6.2,1
2486,一詮,TWSE,275.0,6.09,273.6,267.91,66.8,0.5,0.1,1943.9,1.18,-5.42,False,False,False,25,C,1.0,0.0,0.0,0.0,2.02,1.09,False,0.0,0.0,60,False,False,False,0,True,A,8,314.0,248.0,14.6,True,314.0,248.0,7134945,-11.5,False,87,87,0,0,27.2,107.9,leader,56.3,False,False,加速,58→56→56,8.5,6.8,1
5864,致和證,TPEx,53.0,5.9,43.26,37.75,60.6,22.5,3.8,375.9,1.5,-3.09,False,False,False,50,B,1.0,0.0,0.0,1.0,1.64,2.09,True,0.67,1.5,60,False,False,False,0,True,C,8,53.0,33.45,11.4,True,53.0,42.3,9310930,47.6,True,90,90,0,0,77.7,127.5,leader,89.6,False,False,加速,88→88→90,16.7,5.1,1
3149,正達,TWSE,90.9,6.61,77.38,66.56,53.9,17.5,2.6,2082.5,1.06,-6.74,False,False,False,25,C,1.0,0.0,0.0,0.0,1.16,2.43,False,0.0,0.0,60,False,False,False,0,True,C,8,96.5,59.0,3.4,True,96.5,75.8,30283914,37.5,True,84,84,0,0,73.9,122.8,leader,84.7,False,False,維持,85→85→85,5.6,1.7,1
6016,康和證,TPEx,35.9,5.3,30.07,26.36,55.3,19.4,3.7,483.4,1.4,-2.74,False,False,False,40,C,1.0,0.0,0.0,0.6,2.28,2.89,False,0.0,0.0,60,False,False,False,0,True,C,7,36.5,23.1,10.1,True,36.5,28.9,16686634,45.8,True,89,89,0,0,73.2,119.6,leader,89.8,False,False,維持,92→89→90,10.5,-0.3,1
2855,統一證,TWSE,59.1,4.7,48.81,44.77,42.6,21.1,4.5,682.0,2.61,-0.17,False,False,False,38,C,1.0,0.0,0.0,0.5,2.72,3.62,True,0.22,2.61,60,False,False,False,0,True,C,6,59.8,41.0,6.8,True,59.8,47.2,14087054,36.9,True,86,86,0,0,58.8,95.4,leader,89.6,False,False,加速,86→87→90,19.5,8.2,1
